"Colony","antID","qPCR_Well.","Ct1","Ct2","Code","MbruDNA","Treatment","size_treat","status","prop_time_outside","colony_size","Exposed","IsAlive","IsQueen","N_exposed","box","colony","task_group","treatment","Ct_mean","above_detection_threshold","Ant_status"
"R3BP",91,"G6",32.76,32.34,"12-G6",0.005585087738237,"Big Pathogen","BP","Big",0.121,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.55,"T","untreated forager"
"R3BP",92,"H1",33.54,33.93,"12-H1",0.002427342164873,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.735,"T","untreated nurse"
"R3BP",93,"C5",32.47,32.82,"13-C5",0.005734122939807,"Big Pathogen","BP","Big",0.131,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.645,"T","untreated forager"
"R3BP",94,"B11",37.11,35.37,"12-B11",0.000416969222656,"Big Pathogen","BP","Big",0.016,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",36.24,"T","untreated nurse"
"R3BP",95,"A9",31.86,32.58,"11-A10",0.007656177614195,"Big Pathogen","BP","Big",0.184,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.22,"T","untreated forager"
"R3BP",98,"E2",31.78,31.39,"13-E2",0.011792095833261,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.585,"T","untreated nurse"
"R3BP",99,"G9",35.56,34.76,"12-G9",0.000891119608219,"Big Pathogen","BP","Big",0.46,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",35.16,"T","untreated forager"
"R3BP",100,"B2",33.24,33.71,"13-B2",0.003260505971958,"Big Pathogen","BP","Big",0.03,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.475,"T","untreated forager"
"R3BP",101,"C11",32.39,31.82,"11-C12",0.008279097554228,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.105,"T","untreated nurse"
"R3BP",102,"G11",34.59,33.75,"12-G11",0.001787647969734,"Big Pathogen","BP","Big",0.264,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.17,"T","untreated forager"
"R3BP",103,"G8",31.48,31.3,"12-G8",0.012626820305776,"Big Pathogen","BP","Big",0.134,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",31.39,"T","untreated forager"
"R3BP",104,"D1",33.11,33.01,"12-D1",0.003901898788288,"Big Pathogen","BP","Big",0.021,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.06,"T","untreated forager"
"R3BP",105,"G5",33.67,33.3,"13-G5",0.003238403796773,"Big Pathogen","BP","Big",0.134,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.485,"T","untreated forager"
"R3BP",106,"A5",32.83,32.99,"13-A5",0.004788351243171,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.91,"T","untreated nurse"
"R3BP",107,"B2",32.93,32.57,"12-B2",0.004852326324749,"Big Pathogen","BP","Big",0.029,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.75,"T","untreated forager"
"R3BP",108,"H6",34.71,33.82,"13-H6",0.001905105364782,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",34.265,"T","untreated nurse"
"R3BP",109,"D4",23.25,23.37,"13-D4",3.28114935851697,"Big Pathogen","BP","Big",0.008,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",23.31,"T","treated nurse"
"R3BP",110,"A11",33.99,NA,"12-A11",0.00202886897003,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.99,"T","untreated nurse"
"R3BP",111,"D1",25.11,25.12,"13-D1",0.96123372572394,"Big Pathogen","BP","Big",0.007,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",25.115,"T","treated nurse"
"R3BP",112,"B9",32.12,32.04,"12-B9",0.007772630098334,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.08,"T","untreated nurse"
"R3BP",113,"H10",33.89,33.41,"12-H10",0.002576855110209,"Big Pathogen","BP","Big",0.146,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.65,"T","untreated forager"
"R3BP",115,"G4",28.31,28.18,"13-G4",0.114347585837303,"Big Pathogen","BP","Big",0.011,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",28.245,"T","untreated nurse"
"R3BP",116,"C4",31.73,31.52,"12-C4",0.010703479953215,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.625,"T","untreated nurse"
"R3BP",117,"F10",38.16,36.34,"12-F10",0.000204950980333,"Big Pathogen","BP","Big",0.278,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",37.25,"F","untreated forager"
"R3BP",118,"A7",NA,36.17,"11-A8",0.000521413174199,"Big Pathogen","BP","Big",0.26,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",36.17,"T","untreated forager"
"R3BP",119,"D10",34.25,34.25,"12-D10",0.001689857174847,"Big Pathogen","BP","Big",0.227,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.25,"T","untreated forager"
"R3BP",120,"F4",33.81,32.87,"13-F4",0.003574077784109,"Big Pathogen","BP","Big",0.037,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.34,"T","untreated forager"
"R3BP",121,"B10",32.53,32.62,"11-B11",0.006013744877787,"Big Pathogen","BP","Big",0.048,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.575,"T","untreated forager"
"R3BP",122,"F7",33.73,33.22,"12-F7",0.00291430499054,"Big Pathogen","BP","Big",0.033,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.475,"T","untreated forager"
"R3BP",123,"B7",29.65,29.4,"12-B7",0.046866767462776,"Big Pathogen","BP","Big",0.03,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",29.525,"T","untreated forager"
"R3BP",124,"B9",29.77,28.76,"12-B12",0.066820619853239,"Big Pathogen","BP","Big",0.005,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",29.265,"T","untreated nurse"
"R3BP",124,"B3",29.75,28.38,"12-B12",0.076519213940851,"Big Pathogen","BP","Big",0.005,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",29.065,"T","untreated nurse"
"R3BP",125,"G2",31.47,31.31,"13-G2",0.013464616862037,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.39,"T","untreated nurse"
"R3BP",126,"H1",35.46,34.57,"13-H1",0.001143849798469,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",35.015,"T","untreated nurse"
"R3BP",127,"D5",33.12,33.6,"13-D5",0.00352578641435,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.36,"T","untreated nurse"
"R3BP",128,"B3",26.4,26.38,"13-B3",0.403825742251506,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",26.39,"T","untreated nurse"
"R3BP",129,"G10",35.29,36.71,"11-G11",0.000585328943833,"Big Pathogen","BP","Big",0.047,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",36,"T","untreated forager"
"R3BP",130,"E6",28.8,28.49,"13-E6",0.087109796666235,"Big Pathogen","BP","Big",0.048,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",28.645,"T","untreated forager"
"R3BP",131,"H2",33.53,33.71,"12-H2",0.002631794651575,"Big Pathogen","BP","Big",0.065,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.62,"T","untreated forager"
"R3BP",132,"A9",33.46,32.57,"12-A12",0.005263631775391,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.015,"T","untreated nurse"
"R3BP",132,"A3",33.78,32.26,"12-A12",0.005245827434009,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.02,"T","untreated nurse"
"R3BP",133,"G5",32.42,32.99,"12-G5",0.005008330727594,"Big Pathogen","BP","Big",0.186,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.705,"T","untreated forager"
"R3BP",134,"C6",27.16,26.92,"12-C6",0.269019647937794,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",27.04,"T","untreated nurse"
"R3BP",135,"E8",25.16,24.99,"12-E8",1.07126027379227,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",25.075,"T","untreated nurse"
"R3BP",136,"A2",22.15,21.78,"13-A2",8.19103911798827,"Big Pathogen","BP","Big",0,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",21.965,"T","treated nurse"
"R3BP",138,"E5",29.36,28.94,"12-E5",0.061008451220829,"Big Pathogen","BP","Big",0.02,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",29.15,"T","untreated nurse"
"R3BP",139,"D9",30.21,29.75,"12-D9",0.034033608600669,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",29.98,"T","untreated nurse"
"R3BP",140,"E3",30.79,31.19,"12-E3",0.016728384417832,"Big Pathogen","BP","Big",0.368,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",30.99,"T","untreated forager"
"R3BP",141,"F1",31.82,32.04,"12-F1",0.008637299915613,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.93,"T","untreated nurse"
"R3BP",142,"C3",32.58,33.56,"12-C3",0.003874556515222,"Big Pathogen","BP","Big",0.021,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.07,"T","untreated forager"
"R3BP",143,"G8",32.39,32.19,"11-G9",0.007300187251202,"Big Pathogen","BP","Big",0.077,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",32.29,"T","untreated forager"
"R3BP",144,"C5",27.99,27.87,"12-C5",0.14387256950664,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",27.93,"T","untreated nurse"
"R3BP",145,"D6",33.56,33.25,"12-D6",0.003061350107597,"Big Pathogen","BP","Big",0.001,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.405,"T","untreated nurse"
"R3BP",146,"A1",33.3,33.42,"12-A1",0.003159773845712,"Big Pathogen","BP","Big",0.079,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.36,"T","untreated forager"
"R3BP",147,"A8",33.36,32.69,"12-A8",0.003999125193212,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.025,"T","untreated nurse"
"R3BP",148,"E5",30.56,30.38,"13-E5",0.025174566451124,"Big Pathogen","BP","Big",0.01,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",30.47,"T","untreated nurse"
"R3BP",149,"F2",33.41,34.02,"12-F2",0.002461721960956,"Big Pathogen","BP","Big",0.053,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.715,"T","untreated forager"
"R3BP",150,"F11",34.83,35.15,"12-F11",0.001004278117892,"Big Pathogen","BP","Big",0.06,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.99,"T","untreated forager"
"R3BP",151,"D11",32.65,33.07,"11-D12",0.004953999974336,"Big Pathogen","BP","Big",0.008,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.86,"T","untreated nurse"
"R3BP",152,"A6",27.63,27.5,"13-A7",0.211456237297274,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",27.565,"T","untreated nurse"
"R3BP",153,"E2",33.04,33.22,"12-E2",0.003714479792125,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.13,"T","untreated nurse"
"R3BP",154,"G6",32.89,32.87,"13-G6",0.004887063701822,"Big Pathogen","BP","Big",0.001,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.88,"T","untreated nurse"
"R3BP",155,"G2",21.99,22.33,"12-G2",8.32024280022926,"Big Pathogen","BP","Big",0.01,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",22.16,"T","treated nurse"
"R3BP",156,"H3",32.25,32.31,"13-H3",0.007350011185348,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.28,"T","untreated nurse"
"R3BP",157,"G3",33.89,35.05,"12-G3",0.001447644751079,"Big Pathogen","BP","Big",0.012,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",34.47,"T","untreated nurse"
"R3BP",158,"F10",26.42,26.74,"11-F11",0.354868948768519,"Big Pathogen","BP","Big",0.001,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",26.58,"T","untreated nurse"
"R3BP",159,"D3",28.85,28.99,"12-D12",0.084419738005762,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",28.92,"T","untreated nurse"
"R3BP",160,"C4",30.93,31.07,"13-C4",0.017554966296212,"Big Pathogen","BP","Big",0.066,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",31,"T","untreated forager"
"R3BP",161,"H11",31.12,31.54,"12-H11",0.013170977262012,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.33,"T","untreated nurse"
"R3BP",162,"F5",34.77,34.24,"12-F5",0.001412449730179,"Big Pathogen","BP","Big",0.003,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",34.505,"T","untreated nurse"
"R3BP",163,"E10",34.86,34.77,"12-E10",0.001135792508965,"Big Pathogen","BP","Big",0.002,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",34.815,"T","untreated nurse"
"R3BP",164,"A1",35.2,34.43,"13-A1",0.00131053613466,"Big Pathogen","BP","Big",0.171,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.815,"T","untreated forager"
"R3BP",165,"F4",34.09,34.25,"12-F4",0.001787647969734,"Big Pathogen","BP","Big",0.11,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.17,"T","untreated forager"
"R3BP",166,"D5",33.23,33.84,"12-D5",0.002793900915607,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.535,"T","untreated nurse"
"R3BP",167,"H2",32.99,33.44,"13-H2",0.003891248802141,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.215,"T","untreated nurse"
"R3BP",168,"G10",33.76,34.09,"12-G10",0.002123757863921,"Big Pathogen","BP","Big",0.226,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",33.925,"T","untreated forager"
"R3BP",169,"D10",33.1,33.36,"11-D11",0.003851749190797,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.23,"T","untreated nurse"
"R3BP",170,"G1",35.58,34.51,"13-G1",0.001120745490274,"Big Pathogen","BP","Big",0.31,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",35.045,"T","untreated forager"
"R3BP",171,"F11",36.93,35.09,"11-F12",0.000581361141605,"Big Pathogen","BP","Big",0.206,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",36.01,"T","untreated forager"
"R3BP",172,"D6",33.18,33.33,"13-D6",0.0037868055068,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",33.255,"T","untreated nurse"
"R3BP",173,"D3",36.05,37.63,"12-D3",0.000273441230671,"Big Pathogen","BP","Big",0.007,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",36.84,"T","untreated nurse"
"R3BP",174,"A10",32.11,32.4,"11-A11",0.007476063818085,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.255,"T","untreated nurse"
"R3BP",175,"B7",21.76,21.7,"11-B8",9.61076592674836,"Big Pathogen","BP","Big",0,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",21.73,"T","treated nurse"
"R3BP",176,"F8",35.98,34.66,"11-F9",0.000929548383584,"Big Pathogen","BP","Big",0.127,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",35.32,"T","untreated forager"
"R3BP",177,"F6",31.68,31.03,"13-F6",0.013789007251846,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.355,"T","untreated nurse"
"R3BP",178,"A6",37.64,33.48,"12-A6",0.000672629638517,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",35.56,"T","untreated nurse"
"R3BP",179,"C2",35.03,34.78,"12-C2",0.001066136961493,"Big Pathogen","BP","Big",0.406,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.905,"T","untreated forager"
"R3BP",180,"F6",34.36,34.79,"12-F6",0.001344605861098,"Big Pathogen","BP","Big",0.022,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.575,"T","untreated forager"
"R3BP",181,"C3",28.82,32.21,"12-C12",0.028644121024548,"Big Pathogen","BP","Big",0.125,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",30.515,"T","untreated forager"
"R3BP",181,"C9",28.68,32.04,"12-C12",0.031816470474698,"Big Pathogen","BP","Big",0.125,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",30.36,"T","untreated forager"
"R3BP",182,"B11",31.87,31.59,"11-B12",0.010684593404243,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.73,"T","untreated nurse"
"R3BP",183,"H5",22.95,23.36,"12-H5",4.13297710999751,"Big Pathogen","BP","Big",0,188,"treated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",23.155,"T","treated nurse"
"R3BP",184,"A10",32.75,32.14,"12-A10",0.006013080250869,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",32.445,"T","untreated nurse"
"R3BP",185,"H8",31.61,32.09,"12-H8",0.009137134124681,"Big Pathogen","BP","Big",0,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","nurse","pathogen.big",31.85,"T","untreated nurse"
"R3BP",186,"C6",34.84,34.76,"11-H7",0.001570218175235,"Big Pathogen","BP","Big",0.389,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.8,"T","untreated forager"
"R3BP",187,"B6",35.16,34.21,"12-B6",0.001244517477375,"Big Pathogen","BP","Big",0.297,188,"untreated",TRUE,FALSE,14,"karla","colony03BP","forager","pathogen.big",34.685,"T","untreated forager"
"R3SP",29,"  C3 ",31.435,NA,"13-E8",0.01607084,"Small Pathogen","SP","Small",0,29,"untreated",TRUE,TRUE,2,"prideaux","colony03SP","queen","pathogen.small",31.435,"T","untreated queen"
"R4BP",152,"  D3 ",30.415,NA,"16-H2",0.03123176,"Big Pathogen","BP","Big",0,175,"untreated",TRUE,TRUE,18,"westerby","colony04BP","queen","pathogen.big",30.415,"T","untreated queen"
"R5BP",1,"A5",33.01,32.89,"20-A9",0.008376257117997,"Big Pathogen","BP","Big",0,176,"untreated",TRUE,TRUE,17,"leamas","colony05BP","queen","pathogen.big",32.95,"T","untreated queen"
"R5BP",2,"D3",32.01,32.07,"21-D3",0.015092458835703,"Big Pathogen","BP","Big",0.001,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",32.04,"T","untreated nurse"
"R5BP",3,"B9",29.85,29.23,"22-B1",0.076078159936829,"Big Pathogen","BP","Big",0.001,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",29.54,"T","untreated nurse"
"R5BP",4,"G6",37.91,34.46,"20-G10",0.001032797076693,"Big Pathogen","BP","Big",0.01,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",36.185,"T","untreated nurse"
"R5BP",5,"G5",34.45,33.07,"20-G9",0.004959524043059,"Big Pathogen","BP","Big",0.153,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","forager","pathogen.big",33.76,"T","untreated forager"
"R5BP",6,"F7",27.82,27.67,"20-F11",0.243027265324248,"Big Pathogen","BP","Big",0,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",27.745,"T","untreated nurse"
"R5BP",7,"D9",33.95,33.36,"22-D1",0.005308172161246,"Big Pathogen","BP","Big",0,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",33.655,"T","untreated nurse"
"R5BP",8,"B4",33.69,34.84,"21-B4",0.00357713227695,"Big Pathogen","BP","Big",0.056,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","forager","pathogen.big",34.265,"T","untreated forager"
"R5BP",9,"H10",31.85,31.85,"21-H10",0.017066717507579,"Big Pathogen","BP","Big",0,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",31.85,"T","untreated nurse"
"R5BP",10,"G9",28.81,28.96,"22-G1",0.116229133471547,"Big Pathogen","BP","Big",0.002,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",28.885,"T","untreated nurse"
"R5BP",11,"C11",31.45,31.44,"21-C11",0.02217966590337,"Big Pathogen","BP","Big",0,176,"untreated",TRUE,FALSE,17,"leamas","colony05BP","nurse","pathogen.big",31.445,"T","untreated nurse"
